catalogNumber,split,is_negative,num_instances,image_path,label_path
USCH0013216,test,False,2,data\yolo_dataset\images\test\USCH0013216.jpg,data\yolo_dataset\labels\test\USCH0013216.txt
245144,test,False,32,data\yolo_dataset\images\test\245144.jpg,data\yolo_dataset\labels\test\245144.txt
MARY1052504,test,False,2,data\yolo_dataset\images\test\MARY1052504.jpg,data\yolo_dataset\labels\test\MARY1052504.txt
MARY1052509,test,False,2,data\yolo_dataset\images\test\MARY1052509.jpg,data\yolo_dataset\labels\test\MARY1052509.txt
77158,test,False,17,data\yolo_dataset\images\test\77158.jpg,data\yolo_dataset\labels\test\77158.txt
80179,test,False,34,data\yolo_dataset\images\test\80179.jpg,data\yolo_dataset\labels\test\80179.txt
79683,test,False,24,data\yolo_dataset\images\test\79683.jpg,data\yolo_dataset\labels\test\79683.txt
70595,test,False,15,data\yolo_dataset\images\test\70595.jpg,data\yolo_dataset\labels\test\70595.txt
82167,test,False,41,data\yolo_dataset\images\test\82167.jpg,data\yolo_dataset\labels\test\82167.txt
DOV0006755,test,False,1,data\yolo_dataset\images\test\DOV0006755.jpg,data\yolo_dataset\labels\test\DOV0006755.txt
DOV0065423,test,False,17,data\yolo_dataset\images\test\DOV0065423.jpg,data\yolo_dataset\labels\test\DOV0065423.txt
DOV0006705,test,False,2,data\yolo_dataset\images\test\DOV0006705.jpg,data\yolo_dataset\labels\test\DOV0006705.txt
DOV0006708,test,False,1,data\yolo_dataset\images\test\DOV0006708.jpg,data\yolo_dataset\labels\test\DOV0006708.txt
DOV0006730,test,False,2,data\yolo_dataset\images\test\DOV0006730.jpg,data\yolo_dataset\labels\test\DOV0006730.txt
DOV0065281,test,False,2,data\yolo_dataset\images\test\DOV0065281.jpg,data\yolo_dataset\labels\test\DOV0065281.txt
DOV0067185,test,False,1,data\yolo_dataset\images\test\DOV0067185.jpg,data\yolo_dataset\labels\test\DOV0067185.txt
DOV0006727,test,False,2,data\yolo_dataset\images\test\DOV0006727.jpg,data\yolo_dataset\labels\test\DOV0006727.txt
DOV0007951,test,False,1,data\yolo_dataset\images\test\DOV0007951.jpg,data\yolo_dataset\labels\test\DOV0007951.txt
DOV0065424,test,False,3,data\yolo_dataset\images\test\DOV0065424.jpg,data\yolo_dataset\labels\test\DOV0065424.txt
DOV0006750,test,False,1,data\yolo_dataset\images\test\DOV0006750.jpg,data\yolo_dataset\labels\test\DOV0006750.txt
MISS0072775,test,False,22,data\yolo_dataset\images\test\MISS0072775.jpg,data\yolo_dataset\labels\test\MISS0072775.txt
MISS0072271,test,False,10,data\yolo_dataset\images\test\MISS0072271.jpg,data\yolo_dataset\labels\test\MISS0072271.txt
637087,test,False,9,data\yolo_dataset\images\test\637087.jpg,data\yolo_dataset\labels\test\637087.txt
452712,test,False,7,data\yolo_dataset\images\test\452712.jpg,data\yolo_dataset\labels\test\452712.txt
637109,test,False,13,data\yolo_dataset\images\test\637109.jpg,data\yolo_dataset\labels\test\637109.txt
637097,test,False,7,data\yolo_dataset\images\test\637097.jpg,data\yolo_dataset\labels\test\637097.txt
637115,test,False,8,data\yolo_dataset\images\test\637115.jpg,data\yolo_dataset\labels\test\637115.txt
637118,test,False,11,data\yolo_dataset\images\test\637118.jpg,data\yolo_dataset\labels\test\637118.txt
US_782482,test,False,17,data\yolo_dataset\images\test\US_782482.jpg,data\yolo_dataset\labels\test\US_782482.txt
US_3330986,test,False,19,data\yolo_dataset\images\test\US_3330986.jpg,data\yolo_dataset\labels\test\US_3330986.txt
US_3337792,test,False,43,data\yolo_dataset\images\test\US_3337792.jpg,data\yolo_dataset\labels\test\US_3337792.txt
US_1971648,test,False,16,data\yolo_dataset\images\test\US_1971648.jpg,data\yolo_dataset\labels\test\US_1971648.txt
US_332454,test,False,19,data\yolo_dataset\images\test\US_332454.jpg,data\yolo_dataset\labels\test\US_332454.txt
US_1814575,test,False,24,data\yolo_dataset\images\test\US_1814575.jpg,data\yolo_dataset\labels\test\US_1814575.txt
US_2588571,test,False,18,data\yolo_dataset\images\test\US_2588571.jpg,data\yolo_dataset\labels\test\US_2588571.txt
US_3552458,test,False,33,data\yolo_dataset\images\test\US_3552458.jpg,data\yolo_dataset\labels\test\US_3552458.txt
UARK012554,test,False,1,data\yolo_dataset\images\test\UARK012554.jpg,data\yolo_dataset\labels\test\UARK012554.txt
UARK012478,test,False,1,data\yolo_dataset\images\test\UARK012478.jpg,data\yolo_dataset\labels\test\UARK012478.txt
UARK012528,test,False,0,data\yolo_dataset\images\test\UARK012528.jpg,data\yolo_dataset\labels\test\UARK012528.txt
UARK012502,test,False,0,data\yolo_dataset\images\test\UARK012502.jpg,data\yolo_dataset\labels\test\UARK012502.txt
UARK012506,test,False,1,data\yolo_dataset\images\test\UARK012506.jpg,data\yolo_dataset\labels\test\UARK012506.txt
UARK048240,test,False,1,data\yolo_dataset\images\test\UARK048240.jpg,data\yolo_dataset\labels\test\UARK048240.txt
2019-0006884,test,False,1,data\yolo_dataset\images\test\2019-0006884.jpg,data\yolo_dataset\labels\test\2019-0006884.txt
UNA00066341,test,False,16,data\yolo_dataset\images\test\UNA00066341.jpg,data\yolo_dataset\labels\test\UNA00066341.txt
PH00820806,test,False,0,data\yolo_dataset\images\test\PH00820806.jpg,data\yolo_dataset\labels\test\PH00820806.txt
PH00249809,test,False,6,data\yolo_dataset\images\test\PH00249809.jpg,data\yolo_dataset\labels\test\PH00249809.txt
PH00249821,test,False,3,data\yolo_dataset\images\test\PH00249821.jpg,data\yolo_dataset\labels\test\PH00249821.txt
LL00007231,test,False,2,data\yolo_dataset\images\test\LL00007231.jpg,data\yolo_dataset\labels\test\LL00007231.txt
TEX00007226,test,False,2,data\yolo_dataset\images\test\TEX00007226.jpg,data\yolo_dataset\labels\test\TEX00007226.txt
CLEMS0035124,test,False,2,data\yolo_dataset\images\test\CLEMS0035124.jpg,data\yolo_dataset\labels\test\CLEMS0035124.txt
CLEMS0035052,test,False,2,data\yolo_dataset\images\test\CLEMS0035052.jpg,data\yolo_dataset\labels\test\CLEMS0035052.txt
ODU00011112,test,False,11,data\yolo_dataset\images\test\ODU00011112.jpg,data\yolo_dataset\labels\test\ODU00011112.txt
ODU00011128,test,False,9,data\yolo_dataset\images\test\ODU00011128.jpg,data\yolo_dataset\labels\test\ODU00011128.txt
ODU00011117,test,False,26,data\yolo_dataset\images\test\ODU00011117.jpg,data\yolo_dataset\labels\test\ODU00011117.txt
ODU00011120,test,False,21,data\yolo_dataset\images\test\ODU00011120.jpg,data\yolo_dataset\labels\test\ODU00011120.txt
ODU00011153,test,False,21,data\yolo_dataset\images\test\ODU00011153.jpg,data\yolo_dataset\labels\test\ODU00011153.txt
CM489512,test,False,2,data\yolo_dataset\images\test\CM489512.jpg,data\yolo_dataset\labels\test\CM489512.txt
CLEMS0035126,test,False,1,data\yolo_dataset\images\test\CLEMS0035126.jpg,data\yolo_dataset\labels\test\CLEMS0035126.txt
CLEMS0035127,test,False,1,data\yolo_dataset\images\test\CLEMS0035127.jpg,data\yolo_dataset\labels\test\CLEMS0035127.txt
CLEMS0035211,test,False,2,data\yolo_dataset\images\test\CLEMS0035211.jpg,data\yolo_dataset\labels\test\CLEMS0035211.txt
CLEMS0035042,test,False,1,data\yolo_dataset\images\test\CLEMS0035042.jpg,data\yolo_dataset\labels\test\CLEMS0035042.txt
CLEMS0035209,test,False,2,data\yolo_dataset\images\test\CLEMS0035209.jpg,data\yolo_dataset\labels\test\CLEMS0035209.txt
GA276727,test,False,2,data\yolo_dataset\images\test\GA276727.jpg,data\yolo_dataset\labels\test\GA276727.txt
GA079323,test,False,16,data\yolo_dataset\images\test\GA079323.jpg,data\yolo_dataset\labels\test\GA079323.txt
GA257740,test,False,2,data\yolo_dataset\images\test\GA257740.jpg,data\yolo_dataset\labels\test\GA257740.txt
GA262376,test,False,2,data\yolo_dataset\images\test\GA262376.jpg,data\yolo_dataset\labels\test\GA262376.txt
GA079546,test,False,2,data\yolo_dataset\images\test\GA079546.jpg,data\yolo_dataset\labels\test\GA079546.txt
GA079378,test,False,5,data\yolo_dataset\images\test\GA079378.jpg,data\yolo_dataset\labels\test\GA079378.txt
GA079581,test,False,2,data\yolo_dataset\images\test\GA079581.jpg,data\yolo_dataset\labels\test\GA079581.txt
GA079555,test,False,6,data\yolo_dataset\images\test\GA079555.jpg,data\yolo_dataset\labels\test\GA079555.txt
GA079373,test,False,16,data\yolo_dataset\images\test\GA079373.jpg,data\yolo_dataset\labels\test\GA079373.txt
GA257742,test,False,2,data\yolo_dataset\images\test\GA257742.jpg,data\yolo_dataset\labels\test\GA257742.txt
GA079332,test,False,41,data\yolo_dataset\images\test\GA079332.jpg,data\yolo_dataset\labels\test\GA079332.txt
GA079594,test,False,17,data\yolo_dataset\images\test\GA079594.jpg,data\yolo_dataset\labels\test\GA079594.txt
GA257741,test,False,2,data\yolo_dataset\images\test\GA257741.jpg,data\yolo_dataset\labels\test\GA257741.txt
GA079556,test,False,25,data\yolo_dataset\images\test\GA079556.jpg,data\yolo_dataset\labels\test\GA079556.txt
GA079601,test,False,10,data\yolo_dataset\images\test\GA079601.jpg,data\yolo_dataset\labels\test\GA079601.txt
GA079539,test,False,2,data\yolo_dataset\images\test\GA079539.jpg,data\yolo_dataset\labels\test\GA079539.txt
GA079407,test,False,13,data\yolo_dataset\images\test\GA079407.jpg,data\yolo_dataset\labels\test\GA079407.txt
GA079408,test,False,14,data\yolo_dataset\images\test\GA079408.jpg,data\yolo_dataset\labels\test\GA079408.txt
VSC0078972,test,False,10,data\yolo_dataset\images\test\VSC0078972.jpg,data\yolo_dataset\labels\test\VSC0078972.txt
VSC0078941,test,False,16,data\yolo_dataset\images\test\VSC0078941.jpg,data\yolo_dataset\labels\test\VSC0078941.txt
VSC0061903,test,False,12,data\yolo_dataset\images\test\VSC0061903.jpg,data\yolo_dataset\labels\test\VSC0061903.txt
VSC0003756,test,False,12,data\yolo_dataset\images\test\VSC0003756.jpg,data\yolo_dataset\labels\test\VSC0003756.txt
VSC0067228,test,False,18,data\yolo_dataset\images\test\VSC0067228.jpg,data\yolo_dataset\labels\test\VSC0067228.txt
UNA00063199,test,False,26,data\yolo_dataset\images\test\UNA00063199.jpg,data\yolo_dataset\labels\test\UNA00063199.txt
UNA00057800,test,False,8,data\yolo_dataset\images\test\UNA00057800.jpg,data\yolo_dataset\labels\test\UNA00057800.txt
UNA00058379,test,False,9,data\yolo_dataset\images\test\UNA00058379.jpg,data\yolo_dataset\labels\test\UNA00058379.txt
UNA00049307,test,False,2,data\yolo_dataset\images\test\UNA00049307.jpg,data\yolo_dataset\labels\test\UNA00049307.txt
183613,test,False,29,data\yolo_dataset\images\test\183613.jpg,data\yolo_dataset\labels\test\183613.txt
275612,test,False,35,data\yolo_dataset\images\test\275612.jpg,data\yolo_dataset\labels\test\275612.txt
274287,test,False,22,data\yolo_dataset\images\test\274287.jpg,data\yolo_dataset\labels\test\274287.txt
UCA003603,test,False,3,data\yolo_dataset\images\test\UCA003603.jpg,data\yolo_dataset\labels\test\UCA003603.txt
UCA003563,test,False,3,data\yolo_dataset\images\test\UCA003563.jpg,data\yolo_dataset\labels\test\UCA003563.txt
UCA003567,test,False,3,data\yolo_dataset\images\test\UCA003567.jpg,data\yolo_dataset\labels\test\UCA003567.txt
UCA003577,test,False,3,data\yolo_dataset\images\test\UCA003577.jpg,data\yolo_dataset\labels\test\UCA003577.txt
NO0022742,test,False,25,data\yolo_dataset\images\test\NO0022742.jpg,data\yolo_dataset\labels\test\NO0022742.txt
NO0022945,test,False,18,data\yolo_dataset\images\test\NO0022945.jpg,data\yolo_dataset\labels\test\NO0022945.txt
USCH0013149,test,False,2,data\yolo_dataset\images\test\USCH0013149.jpg,data\yolo_dataset\labels\test\USCH0013149.txt
1048,test,False,19,data\yolo_dataset\images\test\1048.jpg,data\yolo_dataset\labels\test\1048.txt
BRIT559542,test,False,16,data\yolo_dataset\images\test\BRIT559542.jpg,data\yolo_dataset\labels\test\BRIT559542.txt
NLU0083660,test,False,20,data\yolo_dataset\images\test\NLU0083660.jpg,data\yolo_dataset\labels\test\NLU0083660.txt
BRIT00262,test,False,10,data\yolo_dataset\images\test\BRIT00262.jpg,data\yolo_dataset\labels\test\BRIT00262.txt
BRIT290399,test,False,31,data\yolo_dataset\images\test\BRIT290399.jpg,data\yolo_dataset\labels\test\BRIT290399.txt
BRIT290397,test,False,2,data\yolo_dataset\images\test\BRIT290397.jpg,data\yolo_dataset\labels\test\BRIT290397.txt
NLU0061182,test,False,18,data\yolo_dataset\images\test\NLU0061182.jpg,data\yolo_dataset\labels\test\NLU0061182.txt
LSU00017691,test,False,17,data\yolo_dataset\images\test\LSU00017691.jpg,data\yolo_dataset\labels\test\LSU00017691.txt
NLU0061233,test,False,19,data\yolo_dataset\images\test\NLU0061233.jpg,data\yolo_dataset\labels\test\NLU0061233.txt
NLU0061164,test,False,15,data\yolo_dataset\images\test\NLU0061164.jpg,data\yolo_dataset\labels\test\NLU0061164.txt
NLU0061244,test,False,15,data\yolo_dataset\images\test\NLU0061244.jpg,data\yolo_dataset\labels\test\NLU0061244.txt
NLU0060526,test,False,27,data\yolo_dataset\images\test\NLU0060526.jpg,data\yolo_dataset\labels\test\NLU0060526.txt
LSU00017702,test,False,13,data\yolo_dataset\images\test\LSU00017702.jpg,data\yolo_dataset\labels\test\LSU00017702.txt
LSU00017603,test,False,22,data\yolo_dataset\images\test\LSU00017603.jpg,data\yolo_dataset\labels\test\LSU00017603.txt
NLU0061163,test,False,17,data\yolo_dataset\images\test\NLU0061163.jpg,data\yolo_dataset\labels\test\NLU0061163.txt
148115,test,False,8,data\yolo_dataset\images\test\148115.jpg,data\yolo_dataset\labels\test\148115.txt
204814,test,False,16,data\yolo_dataset\images\test\204814.jpg,data\yolo_dataset\labels\test\204814.txt
23002,test,False,23,data\yolo_dataset\images\test\23002.jpg,data\yolo_dataset\labels\test\23002.txt
GMUF-0033518,test,False,3,data\yolo_dataset\images\test\GMUF-0033518.jpg,data\yolo_dataset\labels\test\GMUF-0033518.txt
GMUF-0033534,test,False,15,data\yolo_dataset\images\test\GMUF-0033534.jpg,data\yolo_dataset\labels\test\GMUF-0033534.txt
GMUF-0033603,test,False,14,data\yolo_dataset\images\test\GMUF-0033603.jpg,data\yolo_dataset\labels\test\GMUF-0033603.txt
GMUF-0033601,test,False,8,data\yolo_dataset\images\test\GMUF-0033601.jpg,data\yolo_dataset\labels\test\GMUF-0033601.txt
VPI-V-0016663,test,False,12,data\yolo_dataset\images\test\VPI-V-0016663.jpg,data\yolo_dataset\labels\test\VPI-V-0016663.txt
VPI-V-0016682,test,False,23,data\yolo_dataset\images\test\VPI-V-0016682.jpg,data\yolo_dataset\labels\test\VPI-V-0016682.txt
VPI-V-0016667,test,False,24,data\yolo_dataset\images\test\VPI-V-0016667.jpg,data\yolo_dataset\labels\test\VPI-V-0016667.txt
VPI-V-0012740,test,False,17,data\yolo_dataset\images\test\VPI-V-0012740.jpg,data\yolo_dataset\labels\test\VPI-V-0012740.txt
VPI-V-0012860,test,False,45,data\yolo_dataset\images\test\VPI-V-0012860.jpg,data\yolo_dataset\labels\test\VPI-V-0012860.txt
VPI-V-0012868,test,False,17,data\yolo_dataset\images\test\VPI-V-0012868.jpg,data\yolo_dataset\labels\test\VPI-V-0012868.txt
SAT0015212,test,False,14,data\yolo_dataset\images\test\SAT0015212.jpg,data\yolo_dataset\labels\test\SAT0015212.txt
VSC0060896,test,False,19,data\yolo_dataset\images\test\VSC0060896.jpg,data\yolo_dataset\labels\test\VSC0060896.txt
VSC0060887,test,False,11,data\yolo_dataset\images\test\VSC0060887.jpg,data\yolo_dataset\labels\test\VSC0060887.txt
VSC0060890,test,False,8,data\yolo_dataset\images\test\VSC0060890.jpg,data\yolo_dataset\labels\test\VSC0060890.txt
43540,test,False,22,data\yolo_dataset\images\test\43540.jpg,data\yolo_dataset\labels\test\43540.txt
288,test,False,7,data\yolo_dataset\images\test\288.jpg,data\yolo_dataset\labels\test\288.txt
34951,test,False,25,data\yolo_dataset\images\test\34951.jpg,data\yolo_dataset\labels\test\34951.txt
50321,test,False,14,data\yolo_dataset\images\test\50321.jpg,data\yolo_dataset\labels\test\50321.txt
48257,test,False,12,data\yolo_dataset\images\test\48257.jpg,data\yolo_dataset\labels\test\48257.txt
10796,test,False,35,data\yolo_dataset\images\test\10796.jpg,data\yolo_dataset\labels\test\10796.txt
DUKE10121444,test,False,3,data\yolo_dataset\images\test\DUKE10121444.jpg,data\yolo_dataset\labels\test\DUKE10121444.txt
AUA000006049,test,False,2,data\yolo_dataset\images\test\AUA000006049.jpg,data\yolo_dataset\labels\test\AUA000006049.txt
AUA000006258,test,False,2,data\yolo_dataset\images\test\AUA000006258.jpg,data\yolo_dataset\labels\test\AUA000006258.txt
AUA000006191,test,False,2,data\yolo_dataset\images\test\AUA000006191.jpg,data\yolo_dataset\labels\test\AUA000006191.txt
AUA000006260,test,False,2,data\yolo_dataset\images\test\AUA000006260.jpg,data\yolo_dataset\labels\test\AUA000006260.txt
AUA000006178,test,False,2,data\yolo_dataset\images\test\AUA000006178.jpg,data\yolo_dataset\labels\test\AUA000006178.txt
K002565178,test,False,4,data\yolo_dataset\images\test\K002565178.jpg,data\yolo_dataset\labels\test\K002565178.txt
31234100287174,test,False,49,data\yolo_dataset\images\test\31234100287174.jpg,data\yolo_dataset\labels\test\31234100287174.txt
191202,test,False,14,data\yolo_dataset\images\test\191202.jpg,data\yolo_dataset\labels\test\191202.txt
29242,test,False,16,data\yolo_dataset\images\test\29242.jpg,data\yolo_dataset\labels\test\29242.txt
U.1143054,test,False,21,data\yolo_dataset\images\test\U.1143054.jpg,data\yolo_dataset\labels\test\U.1143054.txt
LSUS002437,test,False,19,data\yolo_dataset\images\test\LSUS002437.jpg,data\yolo_dataset\labels\test\LSUS002437.txt
BALT0036093,test,False,2,data\yolo_dataset\images\test\BALT0036093.jpg,data\yolo_dataset\labels\test\BALT0036093.txt
NHA-563549,test,False,13,data\yolo_dataset\images\test\NHA-563549.jpg,data\yolo_dataset\labels\test\NHA-563549.txt
KESC10832,test,False,18,data\yolo_dataset\images\test\KESC10832.jpg,data\yolo_dataset\labels\test\KESC10832.txt
DES00010750,test,False,25,data\yolo_dataset\images\test\DES00010750.jpg,data\yolo_dataset\labels\test\DES00010750.txt
BAYLU034245,test,False,1,data\yolo_dataset\images\test\BAYLU034245.jpg,data\yolo_dataset\labels\test\BAYLU034245.txt
GA260299,test,False,25,data\yolo_dataset\images\test\GA260299.jpg,data\yolo_dataset\labels\test\GA260299.txt
408657,test,False,28,data\yolo_dataset\images\test\408657.jpg,data\yolo_dataset\labels\test\408657.txt
103588750,test,False,22,data\yolo_dataset\images\test\103588750.jpg,data\yolo_dataset\labels\test\103588750.txt
PH00184519,test,False,16,data\yolo_dataset\images\test\PH00184519.jpg,data\yolo_dataset\labels\test\PH00184519.txt
UNM0017787,test,False,8,data\yolo_dataset\images\test\UNM0017787.jpg,data\yolo_dataset\labels\test\UNM0017787.txt
BCH002774,test,False,16,data\yolo_dataset\images\test\BCH002774.jpg,data\yolo_dataset\labels\test\BCH002774.txt
BCH002739,test,False,21,data\yolo_dataset\images\test\BCH002739.jpg,data\yolo_dataset\labels\test\BCH002739.txt
TENN-V-0247572,test,False,12,data\yolo_dataset\images\test\TENN-V-0247572.jpg,data\yolo_dataset\labels\test\TENN-V-0247572.txt
TENN-V-0236339,test,False,3,data\yolo_dataset\images\test\TENN-V-0236339.jpg,data\yolo_dataset\labels\test\TENN-V-0236339.txt
NBYC020901,test,False,10,data\yolo_dataset\images\test\NBYC020901.jpg,data\yolo_dataset\labels\test\NBYC020901.txt
ETSU029590,test,False,21,data\yolo_dataset\images\test\ETSU029590.jpg,data\yolo_dataset\labels\test\ETSU029590.txt
ETSU012734,test,False,3,data\yolo_dataset\images\test\ETSU012734.jpg,data\yolo_dataset\labels\test\ETSU012734.txt
ETSU030346,test,False,14,data\yolo_dataset\images\test\ETSU030346.jpg,data\yolo_dataset\labels\test\ETSU030346.txt
ETSU012736,test,False,1,data\yolo_dataset\images\test\ETSU012736.jpg,data\yolo_dataset\labels\test\ETSU012736.txt
US_3697235,test,False,19,data\yolo_dataset\images\test\US_3697235.jpg,data\yolo_dataset\labels\test\US_3697235.txt
CAU00001207,test,False,9,data\yolo_dataset\images\test\CAU00001207.jpg,data\yolo_dataset\labels\test\CAU00001207.txt
HTTU009297,test,False,1,data\yolo_dataset\images\test\HTTU009297.jpg,data\yolo_dataset\labels\test\HTTU009297.txt
WVA-V-0079042,test,False,2,data\yolo_dataset\images\test\WVA-V-0079042.jpg,data\yolo_dataset\labels\test\WVA-V-0079042.txt
WVA-V-0079048,test,False,29,data\yolo_dataset\images\test\WVA-V-0079048.jpg,data\yolo_dataset\labels\test\WVA-V-0079048.txt
WVA-V-0079089,test,False,23,data\yolo_dataset\images\test\WVA-V-0079089.jpg,data\yolo_dataset\labels\test\WVA-V-0079089.txt
SBAC00778,test,False,1,data\yolo_dataset\images\test\SBAC00778.jpg,data\yolo_dataset\labels\test\SBAC00778.txt
31234100268703,test,False,52,data\yolo_dataset\images\test\31234100268703.jpg,data\yolo_dataset\labels\test\31234100268703.txt
